2021-07-26,54100.0,52300.0,54500.0,52200.0,2713200.0,0.0
2021-07-27,52600.0,54200.0,54400.0,52600.0,3262000.0,-2.77
2021-07-28,50000.0,52100.0,52700.0,50000.0,3781200.0,-4.94
2021-07-29,53000.0,49900.0,53500.0,49450.0,4254400.0,6.0
2021-07-30,53300.0,52500.0,54900.0,52500.0,2317900.0,0.57
2021-08-02,52800.0,52000.0,53400.0,51500.0,4814300.0,-0.94
2021-08-03,56400.0,52200.0,56400.0,52200.0,6207100.0,6.82
2021-08-04,55900.0,56400.0,57600.0,55500.0,1950500.0,-0.89
