2021-07-26,46300.0,44100.0,47000.0,43850.0,869700.0,0.0
2021-07-27,45800.0,46500.0,46600.0,45600.0,496600.0,-1.08
2021-07-28,45600.0,45600.0,45900.0,45050.0,415300.0,-0.44
2021-07-29,45500.0,45600.0,46000.0,45250.0,496900.0,-0.22
2021-07-30,46100.0,45500.0,46500.0,45500.0,710200.0,1.32
2021-08-02,47450.0,46000.0,47600.0,45700.0,645500.0,2.93
2021-08-03,47950.0,47500.0,48000.0,47400.0,632300.0,1.05
2021-08-04,46800.0,48000.0,48300.0,46350.0,1094700.0,-2.4
