2021-07-26,475.2,469.97412,475.77554,464.4772,42816000.0,0.0
2021-07-27,482.48,475.21777,486.08127,469.67978,50554800.0,1.53
2021-07-28,482.49,481.72894,484.00668,475.93704,35847400.0,0.0
2021-07-29,494.31,482.29236,494.3139,482.11322,54211800.0,2.45
2021-07-30,503.85,494.9591,503.8533,494.3139,59577700.0,1.93
2021-08-02,509.4,504.21478,513.4561,501.37234,60986900.0,1.1
2021-08-03,520.06,509.21576,520.06,507.26205,62540900.0,2.09
2021-08-04,519.71,520.3609,528.3051,516.08527,64990600.0,-0.07
